ticket_id,customer_id,created_date,issue_type,resolution_time_hours,ticket_status
42294,17721,2026-01-25,Bug,31.63,Resolved
42295,17721,2026-03-31,Billing,9.57,Resolved
42296,17721,2026-02-23,Performance,28.23,Resolved
42297,17722,2025-08-30,Billing,20.55,Resolved
42298,17723,2025-04-20,Bug,18.14,Closed
42299,17723,2025-11-29,Performance,10.57,Resolved
42300,17723,2025-04-11,Billing,23.99,Resolved
42301,17723,2025-12-15,Performance,26.46,Resolved
42302,17723,2025-10-06,Bug,22.57,Resolved
42303,17724,2025-06-25,Billing,20.74,Closed
42304,17724,2026-01-02,Performance,11.06,Resolved
42305,17724,2025-03-27,Performance,16.92,Resolved
42306,17725,2024-06-16,Bug,18.21,Resolved
42307,17725,2024-09-10,Billing,18.12,Resolved
42308,17726,2024-01-19,Feature Request,17.12,Closed
42309,17727,2026-03-21,Bug,20.1,Closed
42310,17727,2025-07-13,Performance,37.93,Resolved
42311,17728,2025-06-28,Bug,29.85,Resolved
42312,17728,2026-02-01,Feature Request,21.61,Resolved
42313,17728,2024-11-04,Performance,24.06,Closed
42314,17729,2026-01-20,Login Issue,13.89,Resolved
42315,17729,2025-02-05,Feature Request,34.43,Resolved
42316,17730,2026-04-05,Performance,25.91,Resolved
42317,17730,2026-01-01,Performance,23.68,Closed
42318,17731,2026-04-30,Feature Request,15.49,Resolved
42319,17731,2026-04-17,Bug,5.94,Resolved
42320,17731,2026-05-22,Billing,29.14,Resolved
42321,17731,2026-05-04,Billing,39.12,Resolved
42322,17732,2025-03-10,Performance,17.12,Closed
42323,17732,2026-05-16,Bug,22.52,Resolved
42324,17732,2025-04-24,Billing,29.82,Closed
42325,17732,2025-07-26,Login Issue,24.84,Resolved
42326,17733,2026-05-29,Bug,28.64,Resolved
42327,17733,2026-05-21,Billing,39.18,Resolved
42328,17733,2026-05-22,Feature Request,23.08,Resolved
42329,17733,2026-05-22,Performance,21.87,Resolved
42330,17734,2025-07-28,Login Issue,21.0,Closed
42331,17734,2025-05-18,Billing,25.19,Closed
42332,17734,2024-08-14,Performance,10.78,Resolved
42333,17735,2024-07-03,Login Issue,22.11,Resolved
42334,17737,2026-04-17,Performance,39.54,Closed
42335,17737,2025-07-15,Performance,21.46,Resolved
42336,17738,2024-12-14,Feature Request,10.72,Closed
42337,17738,2024-06-13,Feature Request,23.89,Resolved
42338,17738,2024-12-01,Bug,36.91,Resolved
42339,17739,2025-10-28,Performance,20.56,Resolved
42340,17739,2025-09-13,Login Issue,16.51,Closed
42341,17739,2025-09-13,Login Issue,19.07,Closed
42342,17739,2025-01-31,Feature Request,30.98,Resolved
42343,17739,2025-12-07,Billing,7.31,Resolved
42344,17740,2025-05-18,Performance,36.4,Resolved
42345,17740,2025-03-19,Performance,12.63,Resolved
42346,17740,2025-12-22,Feature Request,30.23,Resolved
42347,17740,2024-11-14,Bug,40.24,Closed
42348,17741,2026-05-10,Bug,25.05,Resolved
42349,17741,2025-03-24,Feature Request,28.28,Resolved
42350,17742,2025-03-19,Feature Request,26.13,Resolved
42351,17742,2024-08-13,Performance,21.93,Resolved
42352,17743,2026-04-29,Performance,29.93,Closed
42353,17743,2026-05-01,Performance,30.3,Resolved
42354,17744,2025-10-13,Billing,25.72,Resolved
42355,17744,2025-09-18,Billing,26.35,Closed
42356,17744,2025-08-11,Billing,35.85,Resolved
42357,17744,2026-01-18,Feature Request,22.05,Resolved
42358,17745,2023-10-02,Login Issue,45.65,Closed
42359,17745,2026-01-19,Billing,34.36,Closed
42360,17746,2026-05-09,Billing,25.22,Closed
42361,17746,2026-03-29,Feature Request,32.94,Resolved
42362,17747,2025-03-26,Feature Request,25.15,Closed
42363,17748,2025-05-10,Feature Request,26.01,Resolved
42364,17748,2026-05-07,Billing,34.06,Resolved
42365,17748,2025-09-14,Login Issue,20.83,Closed
42366,17748,2025-09-07,Billing,30.15,Resolved
42367,17749,2026-03-11,Performance,14.84,Closed
42368,17749,2026-01-23,Performance,25.7,Resolved
42369,17750,2024-11-16,Feature Request,23.38,Resolved
42370,17751,2024-12-23,Billing,25.11,Closed
42371,17751,2026-04-18,Performance,32.96,Resolved
42372,17751,2025-11-15,Feature Request,22.12,Closed
42373,17751,2025-06-01,Feature Request,11.78,Resolved
42374,17752,2025-04-06,Login Issue,23.73,Resolved
42375,17752,2023-10-03,Feature Request,12.76,Closed
42376,17752,2024-05-14,Feature Request,19.28,Closed
42377,17754,2025-01-02,Billing,27.93,Closed
42378,17754,2025-11-10,Billing,15.03,Resolved
42379,17755,2025-07-01,Performance,9.32,Closed
42380,17755,2026-04-08,Login Issue,23.4,Closed
42381,17755,2025-06-29,Bug,20.07,Closed
42382,17755,2025-10-08,Performance,21.27,Closed
42383,17756,2026-01-22,Performance,27.25,Resolved
42384,17756,2026-02-05,Billing,33.5,Closed
42385,17757,2026-04-26,Performance,23.74,Resolved
42386,17758,2025-11-23,Performance,18.43,Closed
42387,17758,2025-10-10,Feature Request,21.29,Closed
42388,17758,2025-07-13,Feature Request,30.88,Resolved
42389,17759,2025-07-22,Bug,12.78,Resolved
42390,17760,2025-05-16,Billing,18.0,Resolved
42391,17760,2026-03-31,Performance,24.16,Resolved
42392,17760,2026-01-03,Bug,22.09,Resolved
42393,17760,2026-02-24,Feature Request,26.26,Closed
42394,17761,2026-04-15,Billing,24.22,Resolved
42395,17761,2026-02-04,Login Issue,23.35,Closed
42396,17762,2026-03-16,Feature Request,22.42,Closed
42397,17762,2026-04-13,Billing,28.89,Resolved
42398,17763,2026-04-02,Billing,16.41,Closed
42399,17763,2026-02-11,Performance,16.94,Closed
42400,17763,2026-05-23,Performance,20.76,Closed
42401,17764,2025-06-27,Login Issue,23.12,Resolved
42402,17764,2025-07-04,Billing,23.55,Resolved
42403,17765,2026-05-20,Performance,35.58,Resolved
42404,17765,2026-04-26,Billing,29.89,Resolved
42405,17765,2026-03-27,Login Issue,17.0,Closed
42406,17765,2026-05-26,Bug,7.3,Resolved
42407,17765,2026-05-03,Billing,25.11,Resolved
42408,17766,2025-06-12,Login Issue,12.56,Resolved
42409,17767,2024-02-01,Feature Request,21.68,Closed
42410,17767,2024-03-04,Feature Request,37.07,Closed
42411,17767,2026-02-07,Feature Request,23.22,Closed
42412,17767,2026-01-27,Billing,25.8,Closed
42413,17767,2025-07-06,Feature Request,21.88,Closed
42414,17767,2024-02-14,Performance,39.0,Resolved
42415,17768,2025-09-16,Login Issue,36.26,Closed
42416,17768,2025-10-05,Login Issue,21.39,Closed
42417,17768,2025-06-14,Billing,28.86,Resolved
42418,17769,2026-02-22,Billing,27.66,Closed
42419,17770,2026-02-18,Feature Request,32.19,Closed
42420,17770,2026-04-15,Login Issue,27.05,Closed
42421,17770,2026-02-12,Billing,30.07,Closed
42422,17771,2026-02-28,Performance,18.22,Closed
42423,17771,2025-07-20,Bug,28.01,Closed
42424,17772,2024-06-21,Performance,28.87,Resolved
42425,17772,2024-11-20,Login Issue,29.96,Resolved
42426,17772,2025-03-11,Feature Request,30.06,Closed
42427,17772,2025-09-18,Bug,33.47,Closed
42428,17773,2024-12-16,Billing,29.75,Resolved
42429,17773,2026-02-16,Billing,27.71,Resolved
42430,17773,2025-11-28,Billing,39.38,Closed
42431,17774,2026-03-18,Login Issue,35.93,Resolved
42432,17774,2026-02-08,Login Issue,28.8,Resolved
42433,17775,2025-05-24,Bug,21.74,Resolved
42434,17775,2026-03-08,Login Issue,32.16,Resolved
42435,17775,2025-10-08,Feature Request,33.79,Resolved
42436,17775,2026-04-25,Login Issue,38.39,Closed
42437,17776,2024-04-26,Feature Request,38.71,Closed
42438,17776,2024-04-16,Bug,23.79,Resolved
42439,17776,2025-02-14,Bug,15.75,Closed
42440,17776,2024-09-06,Login Issue,16.6,Resolved
42441,17777,2025-11-27,Performance,18.48,Resolved
42442,17777,2026-01-22,Performance,26.8,Resolved
42443,17777,2024-10-04,Performance,26.0,Closed
42444,17777,2024-10-10,Feature Request,28.0,Resolved
42445,17778,2025-04-18,Login Issue,35.15,Resolved
42446,17778,2025-09-25,Login Issue,26.79,Resolved
42447,17778,2025-12-01,Login Issue,32.69,Resolved
42448,17778,2025-10-06,Billing,15.83,Closed
42449,17779,2025-01-03,Bug,26.7,Closed
42450,17779,2026-01-18,Bug,10.73,Resolved
42451,17780,2026-03-28,Performance,16.54,Resolved
42452,17780,2025-12-02,Billing,26.29,Closed
42453,17781,2025-10-04,Performance,34.89,Resolved
42454,17781,2024-02-18,Login Issue,35.61,Resolved
42455,17782,2024-01-25,Billing,23.09,Closed
42456,17782,2024-01-25,Performance,31.22,Resolved
42457,17783,2026-04-16,Billing,29.14,Resolved
42458,17784,2025-04-13,Bug,27.28,Resolved
42459,17785,2026-05-05,Bug,27.51,Closed
42460,17785,2026-05-13,Bug,16.15,Closed
42461,17787,2023-07-30,Feature Request,25.58,Closed
42462,17787,2024-10-19,Login Issue,13.65,Resolved
42463,17787,2024-07-26,Feature Request,36.41,Closed
42464,17788,2025-01-12,Feature Request,21.01,Resolved
42465,17788,2026-05-22,Feature Request,29.98,Closed
42466,17789,2026-04-06,Login Issue,29.06,Closed
42467,17789,2026-03-21,Billing,33.06,Resolved
42468,17789,2026-05-02,Feature Request,34.17,Resolved
42469,17790,2026-04-06,Bug,25.9,Resolved
42470,17790,2025-10-01,Feature Request,20.54,Closed
42471,17791,2025-12-06,Performance,14.96,Closed
42472,17792,2025-07-15,Feature Request,13.97,Closed
42473,17792,2025-04-13,Bug,23.55,Closed
42474,17793,2026-03-15,Login Issue,26.19,Closed
42475,17793,2026-05-05,Login Issue,18.98,Resolved
42476,17794,2026-05-27,Bug,29.71,Resolved
42477,17794,2026-03-29,Bug,26.14,Closed
42478,17796,2025-02-16,Billing,32.9,Closed
42479,17797,2025-12-26,Login Issue,18.66,Closed
42480,17797,2025-02-08,Billing,14.42,Resolved
42481,17797,2024-10-28,Login Issue,35.17,Closed
42482,17798,2025-06-05,Feature Request,17.6,Resolved
42483,17798,2023-08-09,Login Issue,36.38,Closed
42484,17799,2025-10-23,Feature Request,22.57,Resolved
42485,17799,2024-09-03,Bug,23.03,Closed
42486,17799,2026-01-26,Billing,16.92,Resolved
42487,17799,2025-03-06,Login Issue,25.9,Resolved
42488,17800,2025-06-30,Performance,30.17,Closed
42489,17800,2025-04-29,Billing,28.86,Resolved
42490,17801,2024-05-31,Billing,28.21,Resolved
42491,17801,2026-05-16,Feature Request,14.26,Resolved
42492,17801,2025-11-13,Bug,21.15,Resolved
42493,17801,2024-05-06,Billing,15.03,Closed
42494,17802,2026-01-23,Feature Request,30.53,Resolved
42495,17802,2026-04-18,Login Issue,22.97,Closed
42496,17802,2026-03-03,Bug,32.8,Resolved
42497,17803,2025-11-18,Bug,29.19,Closed
42498,17803,2026-04-26,Performance,22.93,Closed
42499,17803,2024-11-05,Bug,34.44,Resolved
42500,17803,2025-08-03,Login Issue,28.2,Resolved
42501,17804,2025-09-09,Feature Request,20.77,Resolved
42502,17804,2025-05-13,Billing,26.98,Resolved
42503,17804,2025-10-19,Feature Request,24.87,Resolved
42504,17804,2025-12-05,Bug,29.09,Resolved
42505,17804,2026-02-01,Bug,43.81,Resolved
42506,17804,2023-12-27,Performance,20.37,Resolved
42507,17805,2026-05-20,Feature Request,28.22,Closed
42508,17805,2026-04-10,Bug,3.92,Closed
42509,17805,2026-05-12,Performance,27.14,Closed
42510,17806,2025-10-27,Bug,20.93,Closed
42511,17807,2025-08-24,Bug,26.63,Closed
42512,17807,2025-06-21,Billing,24.49,Closed
42513,17808,2026-04-12,Feature Request,32.56,Closed
42514,17808,2025-03-26,Login Issue,24.01,Closed
42515,17808,2024-05-15,Feature Request,12.95,Resolved
42516,17809,2025-09-20,Feature Request,26.7,Closed
42517,17810,2024-03-17,Bug,25.45,Closed
42518,17810,2025-08-26,Performance,25.0,Resolved
42519,17810,2026-02-02,Billing,35.96,Resolved
42520,17810,2024-06-27,Performance,32.85,Resolved
42521,17810,2025-09-03,Billing,17.14,Closed
42522,17811,2026-03-06,Performance,23.49,Resolved
42523,17811,2025-10-19,Performance,33.94,Resolved
42524,17811,2025-10-04,Feature Request,5.91,Closed
42525,17812,2025-05-29,Bug,28.28,Resolved
42526,17812,2025-07-24,Feature Request,25.42,Closed
42527,17813,2025-11-06,Performance,33.34,Resolved
42528,17813,2026-02-20,Login Issue,20.41,Closed
42529,17814,2026-01-26,Performance,35.42,Resolved
42530,17814,2026-05-23,Performance,20.05,Closed
42531,17814,2026-01-23,Performance,15.3,Resolved
42532,17814,2025-12-30,Bug,13.97,Closed
42533,17815,2025-08-27,Feature Request,26.4,Resolved
42534,17815,2026-04-07,Performance,32.26,Closed
42535,17816,2026-04-14,Bug,35.19,Closed
42536,17817,2026-05-22,Bug,27.4,Closed
42537,17817,2026-02-23,Performance,4.47,Closed
42538,17817,2025-04-30,Bug,26.54,Resolved
42539,17817,2025-08-02,Feature Request,24.5,Resolved
42540,17818,2026-04-27,Login Issue,16.5,Resolved
42541,17818,2026-05-13,Login Issue,26.61,Resolved
42542,17818,2026-05-16,Bug,21.67,Closed
42543,17818,2026-04-18,Billing,30.69,Closed
42544,17818,2026-05-21,Feature Request,19.98,Resolved
42545,17820,2026-05-27,Bug,7.92,Resolved
42546,17820,2026-05-26,Bug,18.98,Closed
42547,17822,2025-05-16,Performance,21.93,Resolved
42548,17822,2025-12-04,Feature Request,28.71,Resolved
42549,17822,2024-10-02,Feature Request,23.09,Resolved
42550,17823,2026-05-31,Feature Request,19.53,Resolved
42551,17823,2025-07-15,Performance,14.36,Closed
42552,17823,2025-07-03,Bug,12.56,Closed
42553,17823,2025-12-23,Bug,22.01,Closed
42554,17825,2024-06-15,Bug,20.04,Resolved
42555,17826,2025-12-02,Billing,8.36,Resolved
42556,17826,2025-12-27,Bug,20.57,Resolved
42557,17827,2025-03-16,Billing,24.73,Resolved
42558,17827,2025-09-08,Bug,21.86,Resolved
42559,17828,2025-10-05,Feature Request,19.85,Resolved
42560,17828,2025-11-04,Feature Request,19.28,Resolved
42561,17828,2025-08-29,Performance,23.89,Resolved
42562,17829,2025-02-11,Login Issue,27.06,Resolved
42563,17830,2025-08-17,Bug,33.37,Resolved
42564,17831,2025-07-05,Billing,36.7,Closed
42565,17831,2024-12-29,Performance,14.47,Resolved
42566,17832,2026-04-24,Performance,23.22,Resolved
42567,17832,2026-03-29,Feature Request,4.99,Closed
42568,17833,2026-03-25,Feature Request,26.63,Resolved
42569,17833,2026-05-21,Feature Request,17.06,Closed
42570,17833,2026-05-09,Bug,21.29,Closed
42571,17833,2026-03-18,Performance,17.57,Resolved
42572,17833,2026-05-26,Bug,28.73,Closed
42573,17834,2025-08-18,Feature Request,16.35,Closed
42574,17834,2025-09-08,Performance,13.82,Closed
42575,17835,2026-01-04,Login Issue,23.57,Closed
42576,17835,2026-02-08,Performance,34.02,Resolved
42577,17835,2026-04-10,Login Issue,40.79,Closed
42578,17836,2025-07-18,Performance,26.54,Resolved
42579,17837,2026-03-06,Feature Request,19.83,Closed
42580,17837,2025-08-05,Login Issue,31.32,Resolved
42581,17837,2025-09-22,Feature Request,15.55,Resolved
42582,17837,2026-05-25,Performance,22.7,Closed
42583,17838,2025-04-03,Feature Request,19.97,Resolved
42584,17838,2026-03-06,Bug,34.35,Closed
42585,17839,2026-05-07,Performance,17.14,Resolved
42586,17839,2026-05-07,Login Issue,14.08,Closed
42587,17839,2026-05-02,Feature Request,12.71,Resolved
42588,17840,2025-02-28,Billing,41.91,Closed
42589,17840,2025-08-21,Performance,31.21,Resolved
42590,17840,2025-05-04,Performance,30.14,Resolved
42591,17841,2025-09-21,Performance,30.17,Resolved
42592,17841,2025-12-12,Bug,7.36,Resolved
42593,17842,2026-02-11,Login Issue,10.0,Resolved
42594,17842,2026-05-14,Billing,14.56,Resolved
42595,17843,2023-12-08,Performance,27.69,Closed
42596,17845,2025-10-05,Feature Request,22.3,Resolved
42597,17846,2026-02-07,Billing,30.44,Closed
42598,17847,2025-12-28,Billing,27.11,Closed
42599,17847,2025-07-16,Feature Request,34.46,Resolved
42600,17847,2025-04-20,Login Issue,16.21,Resolved
42601,17847,2025-08-13,Performance,35.16,Resolved
42602,17848,2026-03-08,Login Issue,21.02,Closed
42603,17848,2026-02-17,Bug,17.86,Resolved
42604,17848,2026-01-31,Performance,34.06,Resolved
42605,17848,2024-10-06,Bug,26.47,Resolved
42606,17849,2025-02-24,Performance,39.69,Closed
42607,17851,2025-07-17,Login Issue,9.83,Closed
42608,17851,2026-03-29,Billing,27.46,Closed
42609,17851,2026-01-16,Billing,18.22,Closed
42610,17851,2026-03-09,Feature Request,22.93,Resolved
42611,17852,2025-11-18,Performance,27.74,Closed
42612,17852,2026-01-21,Login Issue,13.09,Resolved
42613,17852,2024-02-24,Billing,17.91,Closed
42614,17853,2025-03-22,Performance,20.19,Closed
42615,17853,2026-02-21,Performance,22.32,Resolved
42616,17853,2024-11-24,Login Issue,23.02,Closed
42617,17853,2026-04-01,Feature Request,19.64,Resolved
42618,17854,2026-04-15,Performance,29.69,Resolved
42619,17854,2025-07-21,Bug,30.89,Resolved
42620,17854,2026-05-10,Billing,28.59,Resolved
42621,17855,2025-10-11,Login Issue,39.17,Closed
42622,17855,2025-12-27,Billing,42.5,Closed
42623,17855,2025-11-05,Login Issue,15.05,Resolved
42624,17855,2026-03-17,Billing,19.98,Resolved
42625,17855,2026-03-13,Login Issue,8.49,Resolved
42626,17857,2026-03-29,Feature Request,23.95,Resolved
42627,17857,2025-09-12,Bug,28.71,Closed
42628,17857,2025-10-04,Performance,22.91,Resolved
42629,17858,2025-06-29,Billing,29.16,Resolved
42630,17858,2026-01-28,Login Issue,30.6,Closed
42631,17859,2025-11-12,Billing,20.0,Closed
42632,17859,2025-08-22,Performance,28.76,Resolved
42633,17859,2025-08-15,Login Issue,18.18,Resolved
42634,17861,2025-06-16,Performance,30.19,Closed
42635,17861,2026-01-22,Feature Request,22.24,Resolved
42636,17863,2024-08-09,Billing,22.67,Resolved
42637,17864,2025-10-06,Billing,7.48,Closed
42638,17864,2025-10-02,Login Issue,15.46,Resolved
42639,17865,2025-09-25,Performance,29.59,Resolved
42640,17865,2026-01-12,Feature Request,15.9,Closed
42641,17865,2024-12-19,Login Issue,20.17,Resolved
42642,17865,2026-05-08,Bug,31.26,Closed
42643,17865,2026-03-21,Performance,9.65,Resolved
42644,17865,2026-04-08,Performance,18.8,Closed
42645,17865,2025-11-23,Bug,29.86,Resolved
42646,17865,2025-08-03,Bug,23.52,Resolved
42647,17866,2025-09-02,Feature Request,19.15,Closed
42648,17866,2024-10-15,Billing,30.02,Resolved
42649,17866,2024-09-03,Login Issue,23.55,Closed
42650,17866,2025-04-16,Performance,14.79,Resolved
42651,17866,2026-03-27,Performance,22.77,Closed
42652,17866,2025-05-22,Bug,29.23,Closed
42653,17866,2025-08-18,Billing,28.31,Resolved
42654,17866,2026-02-11,Performance,17.06,Closed
42655,17867,2024-05-07,Login Issue,21.18,Closed
42656,17868,2026-04-23,Performance,23.53,Closed
42657,17869,2026-04-30,Login Issue,31.71,Closed
42658,17869,2026-05-14,Performance,2.39,Closed
42659,17869,2026-05-12,Billing,10.77,Closed
42660,17869,2026-04-02,Billing,13.69,Closed
42661,17869,2026-05-26,Performance,20.97,Closed
42662,17869,2026-05-29,Performance,13.98,Closed
42663,17870,2024-04-06,Performance,16.17,Resolved
42664,17871,2026-02-24,Billing,27.32,Resolved
42665,17871,2026-03-06,Billing,20.91,Resolved
42666,17871,2026-04-04,Bug,21.16,Closed
42667,17871,2026-05-19,Feature Request,20.23,Resolved
42668,17872,2025-07-16,Login Issue,30.84,Closed
42669,17872,2025-12-08,Feature Request,43.35,Resolved
42670,17872,2026-01-07,Performance,21.37,Resolved
42671,17872,2025-05-22,Performance,18.66,Resolved
42672,17872,2025-04-13,Bug,34.3,Closed
42673,17872,2025-12-26,Login Issue,33.08,Closed
42674,17873,2026-01-05,Feature Request,9.67,Closed
42675,17874,2024-07-06,Feature Request,22.92,Resolved
42676,17875,2026-01-24,Performance,34.27,Resolved
42677,17875,2026-04-11,Bug,19.0,Closed
42678,17876,2025-03-16,Login Issue,7.15,Closed
42679,17876,2026-04-19,Feature Request,38.98,Resolved
42680,17876,2026-02-22,Performance,14.76,Resolved
42681,17876,2024-12-29,Performance,20.73,Resolved
42682,17877,2025-06-22,Feature Request,16.73,Closed
42683,17877,2024-12-15,Performance,34.37,Resolved
42684,17878,2024-10-03,Feature Request,28.97,Closed
42685,17878,2025-04-25,Performance,12.84,Resolved
42686,17879,2025-07-25,Login Issue,13.78,Closed
42687,17879,2025-07-08,Bug,34.2,Closed
42688,17879,2025-09-01,Feature Request,23.39,Closed
42689,17880,2024-11-13,Login Issue,37.05,Resolved
42690,17880,2023-11-26,Bug,20.83,Resolved
42691,17880,2026-01-26,Billing,37.4,Closed
42692,17880,2024-01-28,Performance,19.11,Resolved
42693,17880,2025-02-02,Billing,5.89,Closed
42694,17881,2026-01-22,Bug,47.47,Resolved
42695,17881,2025-11-30,Bug,18.72,Resolved
42696,17881,2026-05-01,Performance,45.48,Resolved
42697,17882,2026-02-11,Performance,20.48,Resolved
42698,17883,2026-04-10,Billing,21.18,Resolved
42699,17883,2026-03-16,Performance,35.44,Closed
42700,17883,2026-04-20,Feature Request,19.64,Closed
42701,17883,2026-03-18,Performance,29.24,Closed
42702,17884,2025-04-21,Bug,11.94,Resolved
42703,17884,2024-07-28,Login Issue,22.27,Closed
42704,17884,2024-10-12,Billing,29.47,Closed
42705,17887,2025-08-23,Bug,31.0,Resolved
42706,17887,2026-03-02,Billing,31.06,Closed
42707,17887,2025-10-22,Bug,23.24,Closed
42708,17887,2025-09-29,Bug,29.68,Closed
42709,17887,2026-04-02,Performance,18.0,Closed
42710,17889,2026-05-01,Performance,10.1,Closed
42711,17890,2025-06-06,Bug,25.25,Closed
42712,17890,2025-05-17,Bug,19.14,Closed
42713,17890,2026-04-10,Feature Request,11.22,Closed
42714,17890,2025-12-01,Billing,37.51,Closed
42715,17890,2025-08-07,Performance,28.92,Resolved
42716,17891,2026-01-11,Feature Request,28.73,Resolved
42717,17891,2025-12-26,Bug,24.14,Closed
42718,17892,2025-05-07,Billing,36.82,Closed
42719,17893,2026-01-19,Login Issue,22.78,Closed
42720,17893,2024-11-20,Performance,27.46,Resolved
42721,17894,2025-05-30,Billing,24.44,Closed
42722,17895,2024-12-20,Performance,17.7,Closed
42723,17895,2025-06-23,Login Issue,26.99,Closed
42724,17895,2025-05-02,Feature Request,14.66,Resolved
42725,17896,2025-05-29,Login Issue,31.48,Resolved
42726,17898,2025-02-24,Performance,40.12,Resolved
42727,17899,2026-05-30,Billing,21.8,Closed
42728,17899,2025-01-27,Login Issue,24.58,Resolved
42729,17900,2025-08-31,Performance,24.78,Closed
42730,17900,2024-12-26,Feature Request,30.25,Resolved
42731,17900,2025-04-17,Bug,22.68,Closed
42732,17900,2025-04-22,Bug,34.13,Closed
42733,17902,2025-10-14,Login Issue,26.33,Closed
42734,17903,2025-09-07,Bug,25.28,Resolved
42735,17903,2026-01-18,Billing,25.11,Resolved
42736,17903,2024-11-17,Feature Request,17.98,Resolved
42737,17903,2024-06-29,Feature Request,41.54,Closed
42738,17904,2025-08-29,Feature Request,25.34,Closed
42739,17904,2024-09-19,Billing,25.09,Closed
42740,17905,2024-10-30,Billing,22.59,Resolved
42741,17905,2025-02-20,Billing,27.24,Closed
42742,17906,2025-08-18,Login Issue,20.94,Closed
42743,17906,2025-05-22,Bug,26.47,Resolved
42744,17906,2024-04-25,Login Issue,29.91,Resolved
42745,17906,2024-05-13,Feature Request,10.33,Closed
42746,17907,2025-11-02,Login Issue,22.35,Resolved
42747,17907,2025-10-29,Login Issue,19.77,Closed
42748,17907,2024-09-08,Bug,3.13,Closed
42749,17907,2024-05-27,Performance,22.24,Closed
42750,17907,2025-02-22,Performance,16.91,Resolved
42751,17908,2026-04-16,Feature Request,36.12,Closed
42752,17909,2025-11-25,Billing,20.52,Closed
42753,17910,2026-05-22,Performance,16.45,Closed
42754,17910,2025-11-10,Feature Request,13.7,Resolved
42755,17910,2026-01-06,Bug,21.13,Resolved
42756,17911,2026-02-02,Feature Request,29.93,Closed
42757,17911,2025-09-09,Login Issue,24.6,Closed
42758,17912,2025-08-13,Performance,33.94,Resolved
42759,17913,2026-04-05,Bug,24.14,Closed
42760,17913,2026-05-24,Bug,23.89,Closed
42761,17913,2026-03-02,Bug,30.48,Closed
42762,17913,2026-04-15,Feature Request,21.31,Closed
42763,17914,2026-04-16,Billing,38.84,Closed
42764,17914,2026-01-21,Login Issue,19.28,Closed
42765,17914,2025-07-31,Performance,18.59,Closed
42766,17915,2025-12-05,Billing,23.49,Resolved
42767,17915,2025-09-05,Performance,30.11,Closed
42768,17915,2024-09-08,Login Issue,15.69,Resolved
42769,17916,2026-03-17,Feature Request,16.22,Resolved
42770,17916,2026-02-02,Login Issue,29.6,Closed
42771,17917,2026-05-28,Login Issue,16.4,Resolved
42772,17917,2026-05-12,Performance,30.02,Closed
42773,17917,2026-02-25,Login Issue,23.19,Resolved
42774,17918,2025-07-23,Feature Request,24.6,Resolved
42775,17919,2025-11-09,Bug,6.94,Resolved
42776,17921,2026-04-10,Feature Request,29.23,Resolved
42777,17921,2026-05-06,Login Issue,24.95,Closed
42778,17921,2026-05-04,Performance,14.27,Resolved
42779,17922,2025-02-23,Performance,17.37,Resolved
42780,17923,2025-07-01,Login Issue,20.16,Closed
42781,17923,2025-04-08,Feature Request,22.73,Resolved
42782,17924,2026-04-24,Billing,25.37,Resolved
42783,17924,2025-11-24,Feature Request,21.01,Closed
42784,17926,2026-05-15,Bug,22.22,Resolved
42785,17926,2025-12-26,Login Issue,26.39,Resolved
42786,17926,2026-04-29,Login Issue,26.62,Resolved
42787,17927,2025-12-10,Billing,20.08,Resolved
42788,17927,2026-05-10,Billing,36.98,Resolved
42789,17927,2026-02-20,Performance,25.97,Closed
42790,17928,2024-12-30,Feature Request,23.83,Closed
42791,17928,2024-05-31,Feature Request,36.59,Resolved
42792,17929,2026-03-23,Feature Request,12.83,Resolved
42793,17929,2025-04-17,Feature Request,24.48,Closed
42794,17929,2026-04-28,Bug,24.0,Resolved
42795,17929,2025-04-24,Bug,13.9,Resolved
42796,17930,2026-03-11,Performance,46.9,Closed
42797,17931,2026-05-15,Bug,23.54,Closed
42798,17932,2025-12-02,Feature Request,38.76,Resolved
42799,17932,2025-06-18,Performance,26.82,Closed
42800,17932,2025-03-13,Login Issue,27.11,Resolved
42801,17933,2024-12-01,Performance,28.02,Resolved
42802,17934,2026-05-08,Feature Request,36.06,Resolved
42803,17934,2026-04-22,Login Issue,27.64,Closed
42804,17935,2025-09-22,Feature Request,27.49,Resolved
42805,17935,2025-03-14,Login Issue,5.88,Closed
42806,17938,2025-06-22,Feature Request,11.59,Resolved
42807,17938,2025-09-27,Bug,25.33,Closed
42808,17938,2025-06-28,Feature Request,22.97,Resolved
42809,17938,2026-01-24,Bug,27.44,Closed
42810,17938,2025-05-01,Performance,22.07,Closed
42811,17939,2026-05-09,Feature Request,15.47,Resolved
42812,17939,2025-08-08,Billing,23.02,Closed
42813,17939,2025-05-19,Login Issue,18.68,Closed
42814,17939,2026-03-19,Performance,18.66,Closed
42815,17940,2025-08-17,Billing,24.3,Resolved
42816,17940,2025-11-12,Billing,19.08,Resolved
42817,17940,2025-09-07,Bug,24.03,Resolved
42818,17940,2026-01-02,Login Issue,15.8,Resolved
42819,17940,2026-05-12,Login Issue,18.06,Resolved
42820,17940,2026-02-28,Bug,27.29,Resolved
42821,17941,2026-03-30,Billing,13.88,Resolved
42822,17941,2026-04-15,Performance,21.25,Closed
42823,17941,2026-04-09,Billing,27.33,Closed
