customer_id,signup_date,country,age,gender,acquisition_channel,company_size,industry,last_login_date
14235,2024-10-08,Australia,24,Female,Google Ads,Medium,Manufacturing,2026-05-28
14236,2026-04-24,Singapore,57,Male,Referral,Small,Retail,2026-05-29
14237,2025-06-13,Australia,20,Male,LinkedIn,Medium,Finance,2026-05-23
14238,2024-02-14,USA,38,Male,LinkedIn,Small,Manufacturing,2026-05-22
14239,2025-11-19,USA,19,Male,LinkedIn,Small,Technology,2026-05-23
14240,2024-08-11,Germany,21,Male,Organic,Small,Manufacturing,2026-03-27
14241,2024-11-28,UK,38,Female,Organic,Medium,Technology,2026-05-24
14242,2024-06-24,Singapore,52,Female,Facebook Ads,Small,Technology,2026-03-29
14243,2023-07-03,Singapore,38,Male,Facebook Ads,Medium,Healthcare,2026-04-20
14244,2024-01-07,Canada,32,Male,LinkedIn,Small,Healthcare,2026-04-21
14245,2025-07-05,Indonesia,30,Male,LinkedIn,Medium,Manufacturing,2026-05-15
14246,2024-01-31,Indonesia,31,Male,Organic,Large,Manufacturing,2025-11-19
14247,2023-10-19,UK,30,Male,Google Ads,Small,Manufacturing,2026-03-10
14248,2024-12-21,Singapore,30,Male,Organic,Small,Manufacturing,2026-05-31
14249,2025-07-18,USA,33,Male,Google Ads,Large,Retail,2026-05-21
14250,2024-12-12,Singapore,55,Male,LinkedIn,Medium,Manufacturing,2026-05-31
14251,2026-02-26,Singapore,48,Female,LinkedIn,Small,Manufacturing,2026-05-31
14252,2026-03-21,Indonesia,32,Male,Facebook Ads,Medium,Education,2026-05-31
14253,2024-12-07,USA,25,Male,Referral,Large,Manufacturing,2026-04-19
14254,2024-11-13,Australia,18,Female,Referral,Medium,Retail,2026-05-08
14255,2025-08-14,Australia,37,Female,Google Ads,Large,Finance,2026-05-28
14256,2024-02-23,UK,58,Male,Google Ads,Small,Retail,2026-03-08
14257,2023-11-02,Australia,37,Male,Referral,Small,Technology,2026-05-01
14258,2023-08-22,Singapore,22,Male,Google Ads,Small,Retail,2026-03-27
14259,2024-08-18,Indonesia,23,Male,Referral,Small,Manufacturing,2025-05-15
14260,2025-06-10,UK,19,Female,Organic,Small,Finance,2026-05-27
14261,2025-11-05,Canada,64,Female,Organic,Medium,Technology,2026-05-28
14262,2024-02-08,Germany,33,Female,Facebook Ads,Medium,Healthcare,2026-01-15
14263,2025-05-25,Indonesia,40,Female,Google Ads,Small,Finance,2026-05-31
14264,2025-03-02,UK,33,Male,Google Ads,Small,Manufacturing,2026-05-15
14265,2023-12-24,Canada,45,Male,Google Ads,Small,Finance,2026-05-18
14266,2025-07-04,Canada,26,Female,Facebook Ads,Medium,Retail,2026-05-18
14267,2025-11-15,Canada,58,Female,Organic,Small,Education,2026-05-30
14268,2024-07-06,UK,65,Male,Organic,Small,Retail,2025-07-28
14269,2025-10-01,UK,23,Male,Organic,Medium,Education,2026-05-14
14270,2026-05-07,Canada,56,Female,Organic,Small,Education,2026-05-31
14271,2025-10-03,Germany,40,Female,Referral,Medium,Education,2026-05-27
14272,2025-11-01,Australia,40,Female,LinkedIn,Medium,Healthcare,2026-05-31
14273,2025-09-13,Australia,61,Male,Referral,Small,Technology,2026-05-10
14274,2025-06-20,Canada,28,Male,Facebook Ads,Small,Finance,2026-04-26
14275,2026-04-06,Singapore,28,Male,Google Ads,Small,Manufacturing,2026-05-31
14276,2023-10-27,Canada,31,Male,Organic,Medium,Finance,2026-02-01
14277,2024-12-25,Indonesia,20,Male,Organic,Small,Finance,2026-05-05
14278,2023-09-26,Australia,39,Female,Organic,Small,Finance,2025-08-08
14279,2024-08-01,Australia,30,Male,Facebook Ads,Small,Education,2026-05-20
14280,2024-02-27,Germany,59,Male,Organic,Small,Retail,2026-02-27
14281,2025-09-14,UK,27,Male,Organic,Medium,Finance,2026-04-22
14282,2026-02-13,UK,40,Female,Facebook Ads,Small,Education,2026-05-25
14283,2023-07-18,Germany,18,Female,Google Ads,Small,Manufacturing,2025-11-18
14284,2025-05-09,Indonesia,25,Female,Google Ads,Small,Healthcare,2026-05-20
14285,2024-11-01,UK,32,Female,Google Ads,Small,Finance,2026-02-11
14286,2024-10-05,UK,57,Female,Google Ads,Large,Retail,2026-05-29
14287,2025-01-29,Canada,18,Male,Facebook Ads,Large,Retail,2026-05-13
14288,2025-06-04,Germany,32,Male,LinkedIn,Small,Manufacturing,2026-05-25
14289,2024-03-22,Canada,56,Female,Referral,Small,Healthcare,2026-05-17
14290,2026-04-07,Australia,53,Male,Google Ads,Large,Technology,2026-05-30
14291,2024-12-15,UK,27,Male,Google Ads,Large,Healthcare,2026-02-18
14292,2023-06-22,Indonesia,43,Female,Organic,Medium,Finance,2026-04-28
14293,2024-03-16,USA,37,Male,Organic,Small,Education,2026-02-06
14294,2025-09-25,Australia,48,Female,Google Ads,Large,Healthcare,2026-04-20
14295,2025-03-04,Canada,63,Male,Referral,Small,Education,2026-04-19
14296,2024-04-29,UK,29,Female,Organic,Medium,Manufacturing,2026-05-16
14297,2025-12-07,Singapore,52,Female,Referral,Medium,Education,2026-05-27
14298,2026-01-16,USA,29,Female,Google Ads,Small,Technology,2026-05-20
14299,2024-10-31,USA,36,Male,Referral,Small,Education,2026-05-31
14300,2025-09-18,Indonesia,62,Female,Organic,Medium,Healthcare,2026-05-05
14301,2023-07-02,UK,54,Female,LinkedIn,Small,Retail,2026-05-29
14302,2026-05-06,Indonesia,20,Male,Google Ads,Large,Education,2026-05-20
14303,2025-03-09,Germany,18,Male,Facebook Ads,Small,Technology,2026-05-08
14304,2024-06-27,Singapore,60,Female,Google Ads,Medium,Manufacturing,2026-03-11
14305,2026-03-06,Indonesia,41,Female,Organic,Small,Technology,2026-05-29
14306,2023-10-25,Germany,54,Male,Referral,Small,Finance,2026-03-17
14307,2023-10-17,UK,58,Female,Google Ads,Medium,Retail,2026-04-24
14308,2024-09-23,Indonesia,27,Male,LinkedIn,Medium,Retail,2026-05-31
14309,2023-07-14,Indonesia,29,Female,LinkedIn,Small,Technology,2026-03-14
14310,2024-11-22,UK,60,Female,Referral,Small,Finance,2026-05-09
14311,2024-02-08,UK,60,Female,Organic,Large,Finance,2026-05-04
14312,2024-01-05,Germany,35,Female,Referral,Large,Manufacturing,2025-03-13
14313,2023-11-04,Canada,47,Male,LinkedIn,Small,Healthcare,2026-05-15
14314,2025-09-23,UK,42,Male,Referral,Small,Finance,2026-05-30
14315,2026-03-01,Germany,21,Female,Facebook Ads,Small,Healthcare,2026-05-30
14316,2025-01-26,Germany,64,Male,Referral,Medium,Retail,2026-05-28
14317,2024-05-18,UK,18,Male,Google Ads,Small,Finance,2026-03-16
14318,2024-11-23,Singapore,50,Female,Organic,Small,Retail,2026-02-18
14319,2024-11-15,Indonesia,22,Male,Organic,Small,Healthcare,2026-05-18
14320,2025-05-28,Australia,21,Male,Google Ads,Small,Healthcare,2026-03-12
14321,2023-10-18,Singapore,50,Female,Facebook Ads,Medium,Manufacturing,2026-02-26
14322,2026-03-09,Australia,19,Male,Facebook Ads,Small,Technology,2026-05-27
14323,2024-03-02,UK,51,Female,Facebook Ads,Medium,Healthcare,2026-04-26
14324,2024-12-18,Germany,61,Female,LinkedIn,Small,Technology,2026-05-31
14325,2025-02-05,Canada,35,Male,Google Ads,Small,Technology,2026-03-02
14326,2023-12-20,Germany,57,Male,Google Ads,Medium,Finance,2026-03-22
14327,2024-11-07,Indonesia,64,Male,Referral,Medium,Manufacturing,2026-05-22
14328,2023-09-23,Indonesia,57,Female,Google Ads,Medium,Education,2025-12-10
14329,2025-08-22,Germany,45,Female,Facebook Ads,Medium,Finance,2026-05-17
14330,2024-07-02,Indonesia,60,Female,Referral,Small,Manufacturing,2026-04-24
14331,2023-08-09,Germany,44,Female,Facebook Ads,Small,Education,2026-01-25
14332,2026-01-30,Germany,32,Female,Facebook Ads,Small,Manufacturing,2026-05-25
14333,2024-04-28,Singapore,51,Female,LinkedIn,Small,Retail,2026-05-22
14334,2026-04-22,USA,23,Female,Google Ads,Small,Education,2026-05-30
14335,2024-04-06,USA,51,Female,Organic,Large,Finance,2026-04-17
14336,2025-07-02,Canada,48,Female,LinkedIn,Large,Finance,2026-05-13
14337,2024-09-06,Singapore,44,Female,Google Ads,Small,Retail,2026-01-03
14338,2026-05-04,Singapore,51,Male,Google Ads,Small,Healthcare,2026-05-30
14339,2025-05-31,Singapore,64,Male,Referral,Small,Retail,2026-05-29
14340,2023-11-05,Singapore,43,Male,Organic,Medium,Manufacturing,2026-05-19
14341,2023-08-19,Indonesia,29,Male,Organic,Small,Manufacturing,2026-01-08
14342,2025-08-16,Australia,38,Female,Google Ads,Medium,Healthcare,2026-04-25
14343,2025-03-06,USA,59,Male,Google Ads,Small,Education,2026-04-28
14344,2023-11-18,Singapore,24,Male,Google Ads,Medium,Technology,2026-04-27
14345,2024-12-15,UK,60,Male,LinkedIn,Small,Healthcare,2026-05-26
14346,2024-04-18,Australia,27,Female,LinkedIn,Large,Healthcare,2026-05-24
14347,2025-04-23,Singapore,61,Male,LinkedIn,Small,Finance,2026-05-03
14348,2023-12-06,Australia,27,Female,Organic,Small,Manufacturing,2026-04-10
14349,2025-04-14,Germany,61,Male,Organic,Small,Technology,2026-03-28
14350,2025-10-12,Canada,34,Male,LinkedIn,Small,Education,2026-05-18
14351,2024-04-08,Indonesia,60,Male,Facebook Ads,Small,Education,2026-03-12
14352,2024-11-18,UK,27,Male,LinkedIn,Medium,Finance,2026-05-28
14353,2023-07-28,Germany,21,Female,Organic,Small,Manufacturing,2026-03-30
14354,2024-07-05,Singapore,59,Male,LinkedIn,Medium,Retail,2026-03-29
14355,2025-08-31,Germany,36,Male,Google Ads,Small,Education,2026-05-29
14356,2025-08-28,USA,49,Male,Google Ads,Medium,Finance,2026-05-26
14357,2025-05-15,UK,29,Male,Google Ads,Small,Retail,2026-05-20
14358,2025-12-08,Singapore,47,Male,Organic,Large,Technology,2026-05-18
14359,2024-02-23,Germany,21,Male,LinkedIn,Small,Healthcare,2026-05-06
14360,2025-11-20,Indonesia,57,Female,Organic,Medium,Technology,2026-03-28
14361,2026-01-07,Canada,48,Male,Referral,Small,Technology,2026-05-24
14362,2024-03-31,Australia,61,Female,Organic,Small,Technology,2026-05-15
14363,2024-05-04,Singapore,54,Female,Google Ads,Large,Healthcare,2026-03-26
14364,2025-08-19,Canada,25,Male,Facebook Ads,Medium,Education,2026-02-28
14365,2024-02-01,Indonesia,49,Male,Referral,Large,Retail,2026-05-31
14366,2026-04-22,Singapore,29,Female,Referral,Medium,Technology,2026-05-28
14367,2025-03-02,UK,44,Male,Referral,Small,Retail,2026-05-20
14368,2024-10-18,UK,60,Female,LinkedIn,Medium,Healthcare,2026-05-20
14369,2023-11-20,Indonesia,38,Female,Facebook Ads,Small,Manufacturing,2026-05-25
14370,2024-06-22,Germany,28,Female,Google Ads,Small,Manufacturing,2026-05-08
14371,2026-04-07,Singapore,64,Female,LinkedIn,Medium,Education,2026-05-27
14372,2024-07-17,Singapore,22,Female,Organic,Medium,Technology,2026-03-03
14373,2023-06-25,Indonesia,62,Male,Referral,Small,Healthcare,2026-03-28
14374,2025-05-12,Canada,25,Male,Google Ads,Large,Technology,2026-05-06
14375,2025-05-03,Singapore,27,Female,Organic,Small,Healthcare,2026-05-29
14376,2025-10-07,UK,37,Female,Facebook Ads,Medium,Finance,2026-05-28
14377,2024-07-24,Indonesia,54,Male,LinkedIn,Medium,Retail,2026-05-15
14378,2024-05-21,Australia,63,Male,Organic,Small,Manufacturing,2026-02-21
14379,2025-07-11,Canada,32,Female,Facebook Ads,Medium,Retail,2026-05-19
14380,2023-10-11,USA,50,Female,Organic,Small,Retail,2026-05-13
14381,2023-09-18,Germany,46,Male,Referral,Small,Technology,2026-05-26
14382,2024-08-30,Australia,31,Male,LinkedIn,Small,Retail,2026-05-21
14383,2024-02-21,Indonesia,63,Male,LinkedIn,Large,Retail,2026-03-17
14384,2023-11-17,Australia,65,Male,Referral,Small,Healthcare,2026-05-26
14385,2026-05-21,UK,27,Female,Google Ads,Small,Retail,2026-05-30
14386,2025-10-16,UK,20,Female,Organic,Small,Healthcare,2026-04-16
14387,2023-07-02,UK,36,Male,Google Ads,Large,Education,2026-04-29
14388,2023-10-11,Australia,26,Female,Facebook Ads,Medium,Manufacturing,2026-05-19
14389,2023-09-28,Canada,60,Female,LinkedIn,Small,Finance,2026-05-15
14390,2024-11-16,Germany,31,Male,Facebook Ads,Medium,Retail,2026-05-29
14391,2023-10-09,Indonesia,24,Female,Referral,Medium,Education,2026-01-12
14392,2025-02-17,Australia,20,Female,Google Ads,Small,Technology,2026-05-22
14393,2024-03-24,USA,18,Female,Google Ads,Small,Healthcare,2026-05-16
14394,2024-09-11,Australia,58,Female,Organic,Small,Retail,2026-02-19
14395,2025-12-06,USA,34,Male,LinkedIn,Small,Education,2026-04-06
14396,2025-04-13,Germany,25,Female,Facebook Ads,Small,Finance,2026-05-28
14397,2025-06-21,Indonesia,32,Male,Organic,Small,Finance,2026-05-23
14398,2025-11-11,USA,20,Male,Organic,Small,Manufacturing,2026-04-03
14399,2024-05-11,Australia,56,Male,Organic,Medium,Education,2026-05-04
14400,2025-08-08,UK,19,Female,Referral,Medium,Education,2026-05-26
14401,2025-08-01,Australia,59,Male,Referral,Large,Healthcare,2026-05-03
14402,2025-11-15,Germany,56,Male,Referral,Medium,Technology,2026-05-02
14403,2025-11-20,Australia,45,Male,Google Ads,Medium,Education,2026-05-23
14404,2025-10-06,Singapore,27,Male,Google Ads,Small,Manufacturing,2026-05-21
14405,2023-12-03,Canada,29,Male,LinkedIn,Small,Healthcare,2026-05-17
14406,2024-09-14,UK,61,Female,Google Ads,Small,Technology,2026-01-03
14407,2023-12-29,UK,57,Male,LinkedIn,Small,Technology,2026-04-05
14408,2024-09-15,Australia,58,Female,Google Ads,Small,Education,2026-05-01
14409,2024-01-15,Germany,41,Female,Referral,Small,Manufacturing,2026-05-13
14410,2025-11-28,Indonesia,47,Female,Organic,Small,Technology,2026-05-25
14411,2025-09-14,Australia,58,Female,Facebook Ads,Small,Retail,2026-05-01
14412,2024-07-15,Canada,18,Male,Referral,Medium,Finance,2026-04-29
14413,2025-07-09,Canada,57,Female,Referral,Small,Education,2026-05-28
14414,2023-10-17,Germany,40,Female,LinkedIn,Small,Education,2026-04-07
14415,2025-12-25,Indonesia,33,Female,Referral,Medium,Manufacturing,2026-05-22
14416,2025-11-21,USA,45,Male,Facebook Ads,Medium,Manufacturing,2026-05-17
14417,2026-01-23,Germany,40,Male,Organic,Small,Technology,2026-05-24
14418,2026-02-12,Indonesia,64,Female,Organic,Small,Education,2026-05-29
14419,2024-03-17,Australia,18,Male,LinkedIn,Medium,Technology,2026-04-17
14420,2023-11-18,UK,18,Male,LinkedIn,Medium,Finance,2026-05-22
14421,2025-05-21,UK,60,Male,LinkedIn,Medium,Healthcare,2026-05-31
14422,2025-05-19,Singapore,53,Female,Google Ads,Small,Retail,2026-05-27
14423,2026-04-03,USA,35,Male,Referral,Large,Healthcare,2026-05-23
14424,2024-08-09,Canada,46,Female,Organic,Small,Education,2026-04-08
14425,2026-05-13,Singapore,30,Male,LinkedIn,Small,Education,2026-05-31
14426,2024-11-22,Australia,25,Female,Facebook Ads,Small,Manufacturing,2025-11-15
14427,2026-02-18,Indonesia,32,Female,Google Ads,Small,Manufacturing,2026-05-21
14428,2023-10-03,Germany,55,Male,Referral,Small,Manufacturing,2026-05-14
14429,2025-09-26,Canada,38,Male,LinkedIn,Medium,Manufacturing,2026-05-29
14430,2023-07-27,Singapore,63,Male,Organic,Medium,Finance,2026-03-10
14431,2025-04-19,Australia,38,Male,Facebook Ads,Medium,Finance,2026-04-15
14432,2024-03-19,Singapore,29,Female,LinkedIn,Medium,Healthcare,2026-01-27
14433,2025-05-01,Germany,63,Female,Google Ads,Small,Finance,2026-03-27
14434,2024-11-18,UK,55,Female,Organic,Small,Finance,2026-03-10
14435,2023-07-19,Australia,43,Female,Google Ads,Small,Manufacturing,2026-01-17
14436,2025-08-22,Canada,65,Male,Organic,Large,Retail,2026-05-24
14437,2023-08-13,Canada,52,Female,Facebook Ads,Medium,Finance,2026-05-09
14438,2026-02-24,USA,61,Male,Organic,Medium,Finance,2026-05-27
14439,2025-09-04,UK,56,Male,Organic,Small,Manufacturing,2026-05-08
14440,2024-11-01,Indonesia,58,Female,Referral,Small,Healthcare,2026-05-29
14441,2025-04-08,UK,23,Female,Facebook Ads,Small,Healthcare,2026-03-23
14442,2024-05-31,Indonesia,31,Male,Google Ads,Medium,Education,2026-04-29
14443,2025-03-14,UK,50,Female,LinkedIn,Large,Finance,2026-05-20
14444,2024-05-13,Australia,32,Female,LinkedIn,Small,Retail,2025-12-26
14445,2025-05-02,USA,52,Female,LinkedIn,Small,Manufacturing,2026-05-09
14446,2024-11-11,Germany,28,Female,Facebook Ads,Medium,Healthcare,2026-02-20
14447,2023-10-27,Indonesia,61,Male,LinkedIn,Small,Education,2026-05-14
14448,2025-12-30,Indonesia,41,Female,Referral,Medium,Technology,2026-05-26
14449,2023-11-10,Germany,28,Male,Referral,Small,Retail,2026-02-20
14450,2025-11-01,Singapore,49,Male,Referral,Small,Finance,2026-05-23
14451,2025-04-21,Indonesia,21,Male,LinkedIn,Medium,Finance,2026-04-08
14452,2024-06-07,Germany,48,Male,Referral,Small,Education,2026-04-17
14453,2025-11-22,Indonesia,23,Male,Facebook Ads,Small,Education,2026-05-25
14454,2023-10-10,Germany,52,Male,LinkedIn,Small,Technology,2026-04-15
14455,2025-04-24,Australia,36,Female,Organic,Small,Technology,2026-05-28
14456,2024-01-08,Indonesia,28,Female,LinkedIn,Large,Retail,2026-05-17
14457,2025-11-09,Australia,27,Female,Referral,Small,Technology,2026-05-29
14458,2024-06-16,Canada,19,Male,Google Ads,Medium,Technology,2026-02-06
14459,2025-05-21,Canada,46,Male,LinkedIn,Small,Healthcare,2026-05-16
14460,2024-01-11,Singapore,32,Male,LinkedIn,Medium,Technology,2026-04-16
14461,2026-03-26,Indonesia,24,Female,LinkedIn,Large,Manufacturing,2026-05-28
14462,2024-04-10,Germany,52,Female,Organic,Medium,Retail,2026-05-25
14463,2024-12-03,USA,57,Male,Google Ads,Small,Education,2026-04-09
14464,2023-10-21,Australia,42,Female,Facebook Ads,Large,Technology,2026-05-29
14465,2023-08-07,USA,26,Male,LinkedIn,Small,Healthcare,2026-05-17
14466,2026-02-03,Australia,24,Male,Google Ads,Large,Finance,2026-05-23
14467,2024-10-23,Indonesia,19,Female,Organic,Small,Manufacturing,2025-12-27
14468,2025-10-12,UK,19,Male,Facebook Ads,Medium,Retail,2026-05-26
14469,2026-01-12,Germany,56,Female,Facebook Ads,Small,Healthcare,2026-05-30
14470,2024-02-25,Germany,58,Male,Organic,Medium,Retail,2026-03-19
14471,2023-07-14,Canada,26,Female,Organic,Small,Retail,2026-04-17
14472,2025-12-14,Indonesia,49,Female,Facebook Ads,Small,Manufacturing,2026-05-31
14473,2024-08-22,UK,52,Male,Facebook Ads,Large,Finance,2026-05-19
14474,2023-09-22,Indonesia,54,Male,Referral,Medium,Manufacturing,2026-03-21
14475,2023-08-24,UK,59,Female,Referral,Small,Manufacturing,2026-05-09
14476,2024-02-26,Indonesia,58,Male,Referral,Small,Manufacturing,2025-11-01
14477,2025-02-07,UK,49,Female,LinkedIn,Small,Finance,2026-04-25
14478,2023-09-11,Australia,53,Male,Organic,Medium,Finance,2026-02-12
14479,2025-07-26,Singapore,38,Male,Google Ads,Large,Technology,2026-05-29
14480,2024-01-07,Australia,63,Female,Organic,Small,Finance,2026-05-01
14481,2024-11-01,Singapore,36,Female,LinkedIn,Small,Retail,2026-05-26
14482,2023-09-07,Australia,44,Male,Google Ads,Small,Finance,2026-02-19
14483,2024-10-08,UK,19,Female,Facebook Ads,Small,Healthcare,2026-05-15
14484,2023-06-23,Canada,25,Female,Organic,Medium,Finance,2026-03-26
14485,2023-10-31,Singapore,47,Female,Google Ads,Small,Education,2026-02-22
14486,2024-08-30,Singapore,25,Male,Referral,Small,Healthcare,2026-04-12
14487,2024-07-15,Australia,35,Male,Referral,Small,Education,2026-05-11
14488,2025-12-13,Singapore,38,Male,Referral,Medium,Education,2026-05-28
14489,2025-12-12,Singapore,43,Male,Referral,Small,Technology,2026-05-24
14490,2025-09-29,Indonesia,56,Male,Google Ads,Medium,Manufacturing,2026-05-24
14491,2025-07-09,Singapore,32,Male,Google Ads,Small,Retail,2026-05-13
14492,2024-08-31,Indonesia,53,Male,Google Ads,Small,Finance,2026-05-08
14493,2024-01-07,Indonesia,50,Female,LinkedIn,Medium,Education,2026-03-16
14494,2024-08-15,USA,31,Female,Facebook Ads,Small,Healthcare,2026-05-07
14495,2025-05-29,Indonesia,46,Female,Google Ads,Medium,Finance,2026-01-08
14496,2024-06-01,Canada,42,Female,Organic,Large,Finance,2026-05-22
14497,2025-01-25,Australia,27,Male,Organic,Small,Finance,2026-04-24
14498,2024-07-29,USA,38,Male,Google Ads,Small,Healthcare,2025-11-27
14499,2026-02-06,USA,33,Male,Facebook Ads,Medium,Education,2026-05-03
14500,2023-10-08,Australia,43,Male,Facebook Ads,Small,Manufacturing,2026-03-10
14501,2024-12-09,Germany,36,Female,Referral,Small,Technology,2026-05-03
14502,2024-08-18,Canada,36,Female,Referral,Small,Healthcare,2026-05-13
14503,2024-11-09,UK,39,Male,Referral,Medium,Finance,2026-05-17
14504,2025-02-19,Indonesia,25,Female,Facebook Ads,Large,Education,2026-04-18
14505,2024-02-02,UK,49,Female,Facebook Ads,Medium,Healthcare,2026-02-25
14506,2024-10-24,USA,60,Male,LinkedIn,Small,Education,2026-05-30
14507,2024-02-12,USA,45,Female,LinkedIn,Medium,Retail,2026-05-21
14508,2023-12-14,Australia,65,Male,Facebook Ads,Small,Technology,2026-05-06
14509,2025-07-03,Singapore,57,Female,Referral,Small,Manufacturing,2026-05-31
14510,2025-05-09,USA,51,Female,Organic,Medium,Retail,2026-05-25
14511,2026-02-07,UK,57,Male,Organic,Small,Education,2026-05-30
14512,2025-08-07,USA,27,Male,Google Ads,Small,Healthcare,2026-05-09
14513,2025-10-01,Germany,47,Female,LinkedIn,Small,Retail,2026-05-26
14514,2025-07-30,Canada,41,Male,LinkedIn,Medium,Healthcare,2026-05-23
14515,2025-01-29,Indonesia,40,Male,Referral,Small,Healthcare,2026-02-24
14516,2026-05-22,UK,47,Male,LinkedIn,Medium,Education,2026-05-31
14517,2025-11-10,Canada,57,Female,Referral,Large,Manufacturing,2026-05-20
14518,2026-03-25,Singapore,25,Female,Google Ads,Small,Manufacturing,2026-05-28
14519,2025-10-18,Australia,19,Female,LinkedIn,Small,Technology,2026-05-27
14520,2024-11-02,Canada,18,Male,Referral,Medium,Retail,2026-02-27
14521,2023-10-12,USA,18,Male,LinkedIn,Small,Finance,2026-04-02
14522,2023-11-22,Canada,33,Male,Facebook Ads,Small,Healthcare,2026-02-11
14523,2024-11-14,Canada,58,Male,LinkedIn,Medium,Retail,2026-05-30
14524,2024-06-04,Australia,31,Female,Google Ads,Small,Finance,2026-04-04
14525,2026-04-25,USA,48,Male,Facebook Ads,Small,Retail,2026-05-28
14526,2026-05-04,USA,56,Male,Google Ads,Medium,Technology,2026-05-29
14527,2025-02-12,Singapore,35,Male,Google Ads,Small,Finance,2026-05-23
14528,2025-07-25,USA,33,Male,Referral,Medium,Healthcare,2026-05-31
14529,2023-08-18,Singapore,48,Male,Organic,Medium,Finance,2026-05-17
14530,2024-07-31,USA,22,Female,Referral,Small,Retail,2026-03-06
14531,2026-01-18,Singapore,29,Male,Facebook Ads,Medium,Healthcare,2026-05-23
14532,2024-12-01,Australia,26,Female,Google Ads,Large,Technology,2026-05-20
14533,2025-02-05,Singapore,42,Male,Facebook Ads,Small,Technology,2026-05-07
14534,2024-08-11,Indonesia,60,Male,Facebook Ads,Small,Education,2026-05-28
14535,2025-10-21,Indonesia,35,Male,Referral,Small,Healthcare,2026-05-28
14536,2025-04-10,USA,64,Female,LinkedIn,Medium,Healthcare,2026-04-27
14537,2024-01-14,UK,22,Female,Referral,Medium,Finance,2026-04-16
14538,2023-11-09,Canada,29,Male,Facebook Ads,Medium,Finance,2026-05-12
14539,2023-08-09,Australia,58,Male,Facebook Ads,Large,Education,2026-04-03
14540,2025-09-26,USA,47,Female,Organic,Small,Manufacturing,2026-05-20
14541,2023-11-15,Australia,29,Female,Referral,Medium,Technology,2026-05-21
14542,2023-10-16,Germany,55,Female,Referral,Small,Healthcare,2026-05-29
14543,2025-10-15,Singapore,53,Female,Referral,Small,Finance,2026-04-28
14544,2025-08-17,USA,63,Female,Referral,Medium,Manufacturing,2026-05-21
14545,2024-11-10,UK,64,Female,LinkedIn,Small,Retail,2026-04-12
14546,2023-08-22,UK,46,Female,Google Ads,Large,Retail,2026-03-12
14547,2024-10-21,UK,56,Male,LinkedIn,Large,Technology,2026-05-22
14548,2024-03-23,Canada,27,Male,Facebook Ads,Large,Technology,2026-05-01
14549,2025-10-27,Canada,57,Female,LinkedIn,Small,Manufacturing,2026-05-26
14550,2025-06-03,UK,38,Female,Google Ads,Small,Retail,2026-04-23
14551,2023-09-09,UK,20,Female,Organic,Medium,Healthcare,2026-02-18
14552,2025-09-14,Indonesia,58,Male,Google Ads,Small,Healthcare,2026-05-11
14553,2023-09-22,Germany,64,Female,Google Ads,Small,Technology,2026-04-20
14554,2025-02-28,Singapore,34,Female,Referral,Small,Healthcare,2026-05-19
14555,2023-10-30,Indonesia,31,Male,Google Ads,Small,Finance,2026-05-15
14556,2025-03-13,Australia,29,Female,LinkedIn,Small,Education,2026-04-19
14557,2025-05-05,UK,46,Male,Facebook Ads,Small,Retail,2026-05-27
14558,2023-12-23,Indonesia,32,Male,Referral,Small,Manufacturing,2026-05-10
14559,2025-06-15,USA,56,Female,Organic,Small,Manufacturing,2026-04-28
14560,2023-11-23,Australia,23,Male,Google Ads,Small,Manufacturing,2026-05-19
14561,2025-10-12,Germany,24,Female,Facebook Ads,Small,Finance,2026-05-28
14562,2025-02-19,UK,62,Male,Organic,Large,Education,2026-04-23
14563,2023-09-20,Indonesia,48,Female,Google Ads,Small,Technology,2025-07-01
14564,2024-06-08,Australia,39,Male,Organic,Large,Finance,2026-05-04
14565,2025-10-19,Canada,57,Female,LinkedIn,Small,Finance,2026-05-24
14566,2026-02-27,UK,19,Female,Organic,Medium,Education,2026-05-26
14567,2025-12-29,USA,35,Female,LinkedIn,Small,Retail,2026-05-04
14568,2025-05-09,Canada,58,Female,LinkedIn,Small,Manufacturing,2026-05-29
14569,2026-03-29,USA,53,Female,Google Ads,Small,Manufacturing,2026-05-17
14570,2024-09-16,Australia,38,Male,Facebook Ads,Small,Healthcare,2026-05-31
14571,2025-04-11,Canada,50,Female,Referral,Small,Technology,2026-05-06
14572,2024-07-22,Australia,27,Female,Organic,Small,Manufacturing,2026-03-31
14573,2024-08-04,Indonesia,40,Female,Facebook Ads,Small,Manufacturing,2026-05-29
14574,2023-07-13,Singapore,36,Male,Facebook Ads,Small,Manufacturing,2025-11-10
14575,2024-04-13,USA,32,Male,Referral,Small,Finance,2025-08-10
14576,2026-03-05,Australia,23,Male,Organic,Large,Retail,2026-05-19
14577,2023-08-07,USA,37,Male,LinkedIn,Medium,Retail,2026-03-11
14578,2025-05-16,Australia,59,Female,Google Ads,Small,Education,2026-05-23
14579,2024-09-16,USA,41,Male,Organic,Medium,Retail,2026-04-29
14580,2024-08-01,Singapore,18,Male,Organic,Small,Finance,2026-04-28
14581,2024-07-05,Australia,48,Male,Organic,Small,Finance,2026-05-18
14582,2024-02-12,USA,45,Male,Facebook Ads,Small,Technology,2026-05-18
14583,2025-11-08,USA,46,Female,Organic,Small,Manufacturing,2026-05-04
